ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15694	"ENSMUSG00000028869"	"Gnl2"	chr4	+	125042613	125042680	125040936	125041121	125043564	125043723	15694	636,163,369	0,0,0	477,298,661	2,0,0	206	139	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
15708	"ENSMUSG00000031169"	"Porcn"	chrX	-	8203025	8203043	8201443	8201569	8203158	8203289	15708	0,3,0	11,0,0	3,0,0	0,0,0	157	139	1	1.0	0.0,1.0,NA	1.0,NA,NA	-0.5
15713	"ENSMUSG00000034853"	"Acot11"	chr4	-	106763393	106763454	106762444	106762543	106770703	106770773	15713	50,20,45	0,0,0	84,60,113	4,0,0	200	139	0.564712516782	1.0	1.0,1.0,1.0	0.936,1.0,1.0	0.021
15716	"ENSMUSG00000034853"	"Acot11"	chr4	-	106770703	106770773	106763393	106763454	106771342	106771556	15716	90,27,81	6,0,5	71,28,56	7,0,0	209	139	0.465162116292	0.966128509043	0.909,1.0,0.915	0.871,1.0,1.0	-0.016
15718	"ENSMUSG00000006362"	"Cbfa2t3"	chr8	-	122647700	122647778	122643291	122643533	122650329	122650476	15718	384,109,299	74,83,57	375,328,172	142,126,36	217	139	0.79935607108	1.0	0.769,0.457,0.771	0.628,0.625,0.754	-0.003
15720	"ENSMUSG00000006362"	"Cbfa2t3"	chr8	-	122650329	122650476	122643291	122643533	122698814	122699109	15720	552,298,536	0,0,15	682,607,354	0,28,0	286	139	0.127985594305	0.349418291966	1.0,1.0,0.946	1.0,0.913,1.0	0.011
15723	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32212886	32214947	32212074	32212291	32216045	32216233	15723	868,412,666	102,39,54	887,826,1043	54,105,48	2200	139	0.161800930171	0.423409111385	0.35,0.4,0.438	0.509,0.332,0.579	-0.077
15724	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32221079	32221184	32220089	32220176	32221344	32221435	15724	959,318,579	0,0,0	610,663,475	16,0,0	244	139	0.410122953489	0.880707607884	1.0,1.0,1.0	0.956,1.0,1.0	0.015
15725	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32221083	32221184	32220089	32220176	32221344	32221367	15725	236,77,158	0,0,0	125,169,160	16,0,0	240	139	0.000106056651615	0.00091637400818	1.0,1.0,1.0	0.819,1.0,1.0	0.06
15726	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32226230	32226386	32223928	32224169	32226944	32227036	15726	1124,202,581	0,0,0	786,776,805	3,0,24	295	139	0.00226881086694	0.0117251575729	1.0,1.0,1.0	0.992,1.0,0.94	0.023
15727	"ENSMUSG00000039262"	"Prrc2b"	chr2	+	32229262	32229344	32226944	32227036	32230610	32231162	15727	670,176,345	282,37,115	546,509,462	80,77,234	221	139	0.169863661237	0.440724442617	0.599,0.749,0.654	0.811,0.806,0.554	-0.056
15729	"ENSMUSG00000041857"	"Oosp1"	chr19	-	11687334	11687432	11668296	11668416	11688666	11688848	15729	146,64,6	8,0,0	104,168,22	16,0,0	237	139	0.414847748118	0.888207103361	0.915,1.0,1.0	0.792,1.0,1.0	0.041
15732	"ENSMUSG00000015002"	"Efr3a"	chr15	+	65819719	65819870	65818432	65818560	65824613	65824735	15732	663,192,272	0,6,0	390,281,667	0,0,0	290	139	0.878539627414	1.0	1.0,0.939,1.0	1.0,1.0,1.0	-0.02
15733	"ENSMUSG00000015002"	"Efr3a"	chr15	+	65824613	65824735	65819719	65819870	65829726	65829876	15733	409,111,245	0,13,0	245,212,329	0,0,0	261	139	0.00950070588735	0.0399136342281	1.0,0.82,1.0	1.0,1.0,1.0	-0.06
15734	"ENSMUSG00000034591"	"Slc41a2"	chr10	-	83301161	83301306	83297153	83297300	83304303	83304375	15734	43,95,11	0,0,0	80,56,0	0,16,0	284	139	1	1.0	1.0,1.0,1.0	1.0,0.631,NA	0.184
15737	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102201232	102201404	102200399	102200533	102202052	102202334	15737	579,273,303	0,0,0	468,369,621	6,0,0	311	139	1	1.0	1.0,1.0,1.0	0.972,1.0,1.0	0.009
15738	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102213924	102214036	102206906	102207166	102218415	102218487	15738	19,13,12	181,91,125	24,36,128	97,132,110	251	139	1.82602895826e-06	3.2145921554e-05	0.055,0.073,0.05	0.121,0.131,0.392	-0.155
15739	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218487	102206906	102207166	102224733	102224955	15739	204,94,157	0,0,1	106,102,129	1,11,0	211	139	0.00144455561492	0.00803290048026	1.0,1.0,0.99	0.986,0.859,1.0	0.048
15740	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102218415	102218490	102206906	102207166	102224733	102224955	15740	138,51,78	0,0,1	95,90,93	1,11,0	214	139	0.000805678338452	0.00494277504693	1.0,1.0,0.981	0.984,0.842,1.0	0.052
15743	"ENSMUSG00000020064"	"Herc4"	chr10	+	63249953	63250086	63245821	63246125	63264025	63264185	15743	0,6,9	184,69,145	2,0,0	97,108,120	272	139	0.199079531516	0.499422849896	0.0,0.043,0.031	0.01,0.0,0.0	0.021
15744	"ENSMUSG00000020064"	"Herc4"	chr10	+	63274996	63275088	63273450	63273672	63278334	63278465	15744	268,62,190	0,0,0	204,159,285	10,0,0	231	139	0.176158311021	0.453242300051	1.0,1.0,1.0	0.925,1.0,1.0	0.025
15745	"ENSMUSG00000020064"	"Herc4"	chr10	+	63287897	63288009	63287518	63287578	63289051	63289217	15745	403,156,178	0,0,0	231,194,241	2,0,0	251	139	1	1.0	1.0,1.0,1.0	0.985,1.0,1.0	0.005
15746	"ENSMUSG00000020064"	"Herc4"	chr10	+	63290503	63290676	63289051	63289241	63299119	63299239	15746	302,130,189	0,4,0	333,244,272	0,0,0	312	139	1	1.0	1.0,0.935,1.0	1.0,1.0,1.0	-0.022
15747	"ENSMUSG00000020064"	"Herc4"	chr10	+	63291179	63291283	63290503	63290676	63299119	63299239	15747	14,0,4	140,51,100	6,1,23	163,77,49	243	139	0.10971866489	0.30823847484	0.054,0.0,0.022	0.021,0.007,0.212	-0.055
15748	"ENSMUSG00000020064"	"Herc4"	chr10	+	63303844	63303868	63299119	63299239	63306347	63306446	15748	15,5,1	166,14,87	0,6,0	90,173,84	163	139	0.000384297066538	0.00263783557765	0.072,0.233,0.01	0.0,0.029,0.0	0.095
15749	"ENSMUSG00000020064"	"Herc4"	chr10	+	63315659	63315843	63314486	63314569	63316699	63316802	15749	242,147,170	15,0,0	215,222,293	4,4,0	323	139	0.0437039034766	0.144916650126	0.874,1.0,1.0	0.959,0.96,1.0	-0.015
15751	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25151703	25151754	25151115	25151232	25152347	25152408	15751	14,30,39	0,0,0	35,0,28	5,27,0	190	139	2.04254242363e-05	0.000234539305241	1.0,1.0,1.0	0.837,0.0,1.0	0.388
15752	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25151703	25151758	25151115	25151232	25152347	25152408	15752	22,62,52	0,0,0	53,29,116	5,27,0	194	139	1.43477357339e-05	0.000175286980335	1.0,1.0,1.0	0.884,0.435,1.0	0.227
15761	"ENSMUSG00000026975"	"Dph7"	chr2	+	24963022	24963156	24962422	24962810	24963455	24963543	15761	77,17,132	0,11,16	92,70,30	0,0,0	273	139	9.71915363857e-07	1.89098426585e-05	1.0,0.44,0.808	1.0,1.0,1.0	-0.251
15766	"ENSMUSG00000026975"	"Dph7"	chr2	+	24969505	24969678	24969049	24969115	24971522	24972161	15766	265,70,248	0,0,0	211,169,186	0,0,26	312	139	3.82072277993e-06	5.80825023666e-05	1.0,1.0,1.0	1.0,1.0,0.761	0.08
15767	"ENSMUSG00000002109"	"Ddb2"	chr2	-	91216665	91216808	91212449	91212614	91217052	91217230	15767	140,54,142	0,0,0	58,67,140	17,0,0	282	139	0.000180848729924	0.00141818489497	1.0,1.0,1.0	0.627,1.0,1.0	0.124
15769	"ENSMUSG00000002109"	"Ddb2"	chr2	-	91218743	91218889	91217306	91217406	91234107	91234299	15769	129,39,85	0,4,12	96,96,140	4,0,42	285	139	0.619825552085	1.0	1.0,0.826,0.776	0.921,1.0,0.619	0.021
15773	"ENSMUSG00000047547"	"Cltb"	chr13	-	54598721	54598833	54592400	54594042	54599043	54599161	15773	433,152,217	0,0,0	540,353,426	10,0,3	251	139	0.420259450738	0.896742359236	1.0,1.0,1.0	0.968,1.0,0.987	0.015
15774	"ENSMUSG00000047547"	"Cltb"	chr13	-	54599043	54599161	54592400	54594042	54606643	54606690	15774	182,82,78	0,0,0	301,138,177	0,3,0	257	139	1	1.0	1.0,1.0,1.0	1.0,0.961,1.0	0.013
15776	"ENSMUSG00000024457"	"Trim26"	chr17	+	36837464	36837572	36837140	36837264	36850655	36851128	15776	120,49,26	0,0,0	131,114,39	1,0,18	247	139	0.000486671634865	0.00321752800746	1.0,1.0,1.0	0.987,1.0,0.549	0.155
15777	"ENSMUSG00000024457"	"Trim26"	chr17	+	36837496	36837572	36837140	36837264	36850655	36851128	15777	110,26,28	0,0,0	78,70,49	1,0,18	215	139	5.63214813901e-05	0.0005399252089	1.0,1.0,1.0	0.981,1.0,0.638	0.127
15778	"ENSMUSG00000024457"	"Trim26"	chr17	+	36854283	36854301	36852462	36852693	36856201	36856224	15778	78,13,106	4,11,1	36,46,87	18,28,0	157	139	0.135733134567	0.366677727716	0.945,0.511,0.989	0.639,0.593,1.0	0.071
15781	"ENSMUSG00000028538"	"St3gal3"	chr4	-	117958427	117958614	117940353	117940500	117959074	117959170	15781	171,61,108	0,0,1	84,100,95	0,0,0	326	139	1	1.0	1.0,1.0,0.979	1.0,1.0,1.0	-0.007
15782	"ENSMUSG00000028538"	"St3gal3"	chr4	-	117964329	117964424	117959997	117960061	118014704	118014797	15782	176,44,79	0,0,0	24,79,106	0,4,0	234	139	0.499300702849	1.0	1.0,1.0,1.0	1.0,0.921,1.0	0.026
15783	"ENSMUSG00000028538"	"St3gal3"	chr4	-	118054649	118054697	118031839	118031882	118107548	118107693	15783	69,37,148	32,0,0	84,36,40	0,0,0	187	139	0.000154040784675	0.00124221286483	0.616,1.0,1.0	1.0,1.0,1.0	-0.128
15784	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68583538	68585002	68582247	68582350	68585177	68585263	15784	65,22,97	0,0,0	82,30,87	4,0,0	1603	139	0.318139747454	0.723184676577	1.0,1.0,1.0	0.64,1.0,1.0	0.12
15785	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68584135	68584356	68582245	68582350	68585177	68585263	15785	19,0,29	0,0,0	8,0,37	4,0,0	360	139	1	1.0	1.0,NA,1.0	0.436,NA,1.0	0.282
15786	"ENSMUSG00000027900"	"Dram2"	chr3	+	106548905	106548985	106547880	106547920	106552155	106552280	15786	0,0,0	94,37,12	0,0,6	54,36,74	219	139	0.593011142976	1.0	0.0,0.0,0.0	0.0,0.0,0.049	-0.016
15787	"ENSMUSG00000027900"	"Dram2"	chr3	+	106550498	106550675	106547830	106547920	106552155	106552280	15787	0,13,0	94,37,12	0,0,0	54,36,74	316	139	0.0050488347367	0.0232588356468	0.0,0.134,0.0	0.0,0.0,0.0	0.045
15788	"ENSMUSG00000027900"	"Dram2"	chr3	+	106552155	106552280	106547797	106547920	106555163	106555308	15788	267,100,104	0,0,0	124,68,185	7,0,0	264	139	0.210528841793	0.521804658321	1.0,1.0,1.0	0.903,1.0,1.0	0.032
15790	"ENSMUSG00000027900"	"Dram2"	chr3	+	106555163	106555308	106552155	106552280	106561748	106561816	15790	314,122,193	16,0,0	166,90,111	25,8,17	284	139	2.00539251871e-09	1.07423605091e-07	0.906,1.0,1.0	0.765,0.846,0.762	0.178
15791	"ENSMUSG00000027900"	"Dram2"	chr3	+	106555166	106555308	106552155	106552280	106561748	106561816	15791	141,54,111	16,0,0	93,56,24	25,8,17	281	139	5.05688806707e-06	7.34903097576e-05	0.813,1.0,1.0	0.648,0.776,0.411	0.326
15792	"ENSMUSG00000027900"	"Dram2"	chr3	+	106561748	106561816	106555163	106555308	106566044	106566184	15792	146,66,122	4,0,0	98,102,17	0,0,0	207	139	1	1.0	0.961,1.0,1.0	1.0,1.0,1.0	-0.013
15794	"ENSMUSG00000070883"	"Ccdc173"	chr2	-	69771931	69772124	69761721	69761886	69776129	69776269	15794	8,0,16	14,8,0	32,0,0	0,0,0	332	139	1	1.0	0.193,0.0,1.0	1.0,NA,NA	-0.602
15795	"ENSMUSG00000070883"	"Ccdc173"	chr2	-	69776129	69776269	69761721	69761886	69778059	69778216	15795	44,8,11	7,0,0	0,4,81	0,0,0	279	139	1	1.0	0.758,1.0,1.0	NA,1.0,1.0	-0.081
15796	"ENSMUSG00000028152"	"Tspan5"	chr3	+	138778322	138778378	138742504	138742660	138868345	138868396	15796	0,0,0	135,45,76	0,0,22	103,35,37	195	139	4.81141827144e-05	0.000476079804945	0.0,0.0,0.0	0.0,0.0,0.298	-0.099
15797	"ENSMUSG00000028152"	"Tspan5"	chr3	+	138890734	138890881	138868345	138868396	138894347	138894484	15797	360,156,291	0,0,0	238,242,245	2,0,0	286	139	1	1.0	1.0,1.0,1.0	0.983,1.0,1.0	0.006
15799	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59460468	59460629	59445741	59450314	59461996	59462173	15799	148,90,144	9,12,13	132,62,181	4,0,0	300	139	2.23201512828e-08	8.11014768466e-07	0.884,0.777,0.837	0.939,1.0,1.0	-0.147
15800	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59482516	59482604	59476993	59477138	59495332	59495481	15800	143,10,110	16,30,0	99,84,32	2,16,0	227	139	0.32093571358	0.728333357993	0.846,0.17,1.0	0.968,0.763,1.0	-0.238
15801	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59517652	59517690	59514086	59514295	59525145	59525239	15801	94,0,95	22,4,17	81,102,96	11,16,35	177	139	0.210427941903	0.521711692081	0.77,0.0,0.814	0.853,0.834,0.683	-0.262
15803	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59531056	59531203	59528386	59528518	59532012	59532076	15803	235,84,149	10,24,3	84,52,271	19,16,18	286	139	0.0627216001088	0.196124152316	0.919,0.63,0.96	0.682,0.612,0.88	0.112
15804	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59533944	59534094	59533171	59533239	59536248	59536373	15804	0,0,4	120,92,101	0,0,0	87,129,95	289	139	1	1.0	0.0,0.0,0.019	0.0,0.0,0.0	0.006
15805	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59536248	59536373	59533171	59533239	59544386	59544439	15805	227,176,156	0,0,3	163,205,197	10,0,0	264	139	0.0562336673164	0.179276808837	1.0,1.0,0.965	0.896,1.0,1.0	0.023
15806	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59555679	59555810	59544386	59544451	59557222	59557347	15806	0,0,0	29,44,17	6,0,0	45,35,32	270	139	0.802446984617	1.0	0.0,0.0,0.0	0.064,0.0,0.0	-0.021
15814	"ENSMUSG00000024875"	"Yif1a"	chr19	+	5092128	5092222	5091540	5091696	5092301	5092501	15814	364,209,266	8,0,0	281,230,190	16,0,0	233	139	0.0311780087441	0.10847390064	0.964,1.0,1.0	0.913,1.0,1.0	0.017
15815	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36434569	36434666	36411955	36412236	36437154	36437210	15815	788,244,545	0,0,2	706,545,906	0,0,0	236	139	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
15817	"ENSMUSG00000024805"	"Pcgf5"	chr19	+	36450563	36450623	36444987	36445077	36455620	36455943	15817	312,13,110	307,83,136	99,52,98	184,154,300	199	139	0.224568840163	0.54989632685	0.415,0.099,0.361	0.273,0.191,0.186	0.075
15820	"ENSMUSG00000019768"	"Esr1"	chr10	+	4654119	4654246	4612012	4612155	4669222	4669332	15820	3,0,0	68,30,67	0,0,0	85,53,48	266	139	1	1.0	0.023,0.0,0.0	0.0,0.0,0.0	0.008
15821	"ENSMUSG00000019768"	"Esr1"	chr10	+	4654119	4654246	4612012	4612155	4712312	4712847	15821	6,0,0	10,2,36	0,0,0	4,30,2	266	139	0.0855475379286	0.252757579304	0.239,0.0,0.0	0.0,0.0,0.0	0.08
15822	"ENSMUSG00000019768"	"Esr1"	chr10	+	4669222	4669332	4611592	4612155	4712312	4712847	15822	160,65,113	10,2,36	134,86,126	4,30,2	249	139	0.408657314009	0.878018455631	0.899,0.948,0.637	0.949,0.615,0.972	-0.017
15823	"ENSMUSG00000019768"	"Esr1"	chr10	+	4669222	4669332	4654119	4654246	4712312	4712847	15823	92,35,46	3,0,0	49,33,78	0,0,0	249	139	0.520855389818	1.0	0.945,1.0,1.0	1.0,1.0,1.0	-0.018
15830	"ENSMUSG00000027422"	"Rrbp1"	chr2	-	143949671	143949755	143949269	143949368	143950427	143950523	15830	827,487,465	0,0,0	738,807,640	4,0,0	223	139	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
15831	"ENSMUSG00000027422"	"Rrbp1"	chr2	-	143950427	143950523	143949671	143949755	143952191	143952275	15831	864,388,439	8,7,8	744,789,728	32,48,27	235	139	1.11543820847e-08	4.5333612127e-07	0.985,0.97,0.97	0.932,0.907,0.941	0.048
15832	"ENSMUSG00000027422"	"Rrbp1"	chr2	-	143953233	143953329	143952191	143952275	143953941	143954013	15832	788,273,218	0,0,0	807,524,532	16,11,0	235	139	0.00192830480553	0.0102452863457	1.0,1.0,1.0	0.968,0.966,1.0	0.022
15833	"ENSMUSG00000027422"	"Rrbp1"	chr2	-	143953941	143954013	143953233	143953329	143954115	143954208	15833	661,252,177	0,0,3	714,444,361	0,0,0	211	139	1	1.0	1.0,1.0,0.975	1.0,1.0,1.0	-0.008
15834	"ENSMUSG00000027422"	"Rrbp1"	chr2	-	143988147	143990266	143974460	143974609	144010998	144011263	15834	488,289,160	4,0,0	555,488,351	0,0,0	2258	139	0.584821443221	1.0	0.882,1.0,1.0	1.0,1.0,1.0	-0.039
15835	"ENSMUSG00000042506"	"Usp22"	chr11	-	61161313	61161461	61160571	61160677	61162826	61162996	15835	1212,221,468	0,0,0	719,618,728	0,10,0	287	139	0.824186611697	1.0	1.0,1.0,1.0	1.0,0.968,1.0	0.011
15836	"ENSMUSG00000021413"	"Prpf4b"	chr13	+	34893316	34893422	34892123	34892163	34893760	34893851	15836	15,10,0	350,216,300	20,0,0	418,325,393	245	139	0.232232547668	0.565632988253	0.024,0.026,0.0	0.026,0.0,0.0	0.008
15837	"ENSMUSG00000021413"	"Prpf4b"	chr13	+	34899108	34899223	34895966	34896120	34899830	34899982	15837	490,249,392	0,0,6	504,423,370	0,0,0	254	139	1	1.0	1.0,1.0,0.973	1.0,1.0,1.0	-0.009
15838	"ENSMUSG00000021413"	"Prpf4b"	chr13	+	34899314	34899455	34899108	34899223	34899830	34899982	15838	0,17,5	213,151,188	0,0,20	151,191,306	280	139	0.398166888291	0.860873109322	0.0,0.053,0.013	0.0,0.0,0.031	0.012
15839	"ENSMUSG00000021413"	"Prpf4b"	chr13	+	34902629	34902675	34901392	34902131	34903186	34903273	15839	52,34,46	2,0,0	25,0,61	0,0,0	185	139	1	1.0	0.951,1.0,1.0	1.0,NA,1.0	-0.016
15840	"ENSMUSG00000021413"	"Prpf4b"	chr13	+	34903529	34903602	34903108	34903273	34904043	34904089	15840	12,19,35	25,0,25	4,4,0	8,0,18	212	139	0.113025006554	0.315802343894	0.239,1.0,0.479	0.247,1.0,0.0	0.157
15842	"ENSMUSG00000030538"	"Cib1"	chr7	-	80230315	80230424	80228397	80228548	80232509	80232597	15842	170,38,82	0,2,0	67,104,181	8,4,0	248	139	0.00250648499728	0.0127178616077	1.0,0.914,1.0	0.824,0.936,1.0	0.051
15844	"ENSMUSG00000030538"	"Cib1"	chr7	-	80232343	80232378	80230315	80230424	80232509	80232565	15844	340,92,179	15,0,4	137,174,266	0,0,15	174	139	0.570548851307	1.0	0.948,1.0,0.973	1.0,1.0,0.934	-0.004
15845	"ENSMUSG00000089911"	"Mfsd14a"	chr3	-	116633721	116633885	116631163	116632480	116634902	116635000	15845	508,193,278	0,0,0	369,496,484	4,0,0	303	139	1	1.0	1.0,1.0,1.0	0.977,1.0,1.0	0.008
15857	"ENSMUSG00000030225"	"Dera"	chr6	+	137837115	137837172	137836733	137836883	137856676	137856814	15857	117,23,84	0,0,7	81,34,159	0,0,0	196	139	0.117763115318	0.326656703427	1.0,1.0,0.895	1.0,1.0,1.0	-0.035
15858	"ENSMUSG00000067629"	"Syngap1"	chr17	+	26961068	26961110	26960342	26960521	26961435	26962498	15858	0,0,12	27,20,27	0,0,0	28,12,17	181	139	0.000237194656639	0.00176982051146	0.0,0.0,0.254	0.0,0.0,0.0	0.085
15859	"ENSMUSG00000067629"	"Syngap1"	chr17	+	26967680	26967760	26966869	26966973	26970498	26970562	15859	66,29,49	14,4,0	17,64,100	0,0,0	219	139	2.02785188197e-07	5.16896386159e-06	0.75,0.821,1.0	1.0,1.0,1.0	-0.143
15862	"ENSMUSG00000022064"	"Pibf1"	chr14	+	99105168	99105269	99101028	99101301	99107298	99107497	15862	119,75,83	0,0,8	105,83,98	0,0,0	240	139	0.0388509104859	0.131122818659	1.0,1.0,0.857	1.0,1.0,1.0	-0.048
15863	"ENSMUSG00000022064"	"Pibf1"	chr14	+	99186480	99186631	99179314	99179480	99187717	99187808	15863	75,42,50	0,0,6	65,46,175	6,0,0	290	139	0.615315177827	1.0	1.0,1.0,0.8	0.839,1.0,1.0	-0.013
15865	"ENSMUSG00000021374"	"Nup153"	chr13	-	46689058	46689250	46686622	46687498	46693511	46694117	15865	888,308,564	5,0,5	834,848,1162	0,0,0	331	139	0.750455023224	1.0	0.987,1.0,0.979	1.0,1.0,1.0	-0.011
15866	"ENSMUSG00000021374"	"Nup153"	chr13	-	46700988	46701081	46699648	46699733	46701603	46701738	15866	267,57,209	0,0,16	304,227,267	0,0,0	232	139	0.00014417800271	0.00118126925068	1.0,1.0,0.887	1.0,1.0,1.0	-0.038
15867	"ENSMUSG00000021374"	"Nup153"	chr13	-	46700988	46701087	46699648	46699733	46701603	46701738	15867	639,173,450	0,0,16	693,414,645	0,0,0	238	139	0.0760416954065	0.229617741037	1.0,1.0,0.943	1.0,1.0,1.0	-0.019
15868	"ENSMUSG00000021374"	"Nup153"	chr13	-	46707746	46707893	46705168	46705215	46709628	46709682	15868	634,221,533	4,0,0	644,546,785	0,0,0	286	139	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
15869	"ENSMUSG00000024777"	"Ppp2r5b"	chr19	-	6230501	6230555	6230385	6230436	6230906	6231015	15869	28,33,6	0,0,0	51,62,128	1,0,0	193	139	1	1.0	1.0,1.0,1.0	0.973,1.0,1.0	0.009
15871	"ENSMUSG00000039100"	"Marchf6"	chr15	-	31485923	31485998	31484945	31485080	31486081	31486150	15871	799,333,571	0,0,2	636,526,620	0,0,0	214	139	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
15874	"ENSMUSG00000024997"	"Prdx3"	chr19	-	60871419	60871561	60870003	60870139	60873127	60873263	15874	1023,474,604	2,13,0	781,612,1320	14,0,0	281	139	0.925724067325	1.0	0.996,0.947,1.0	0.965,1.0,1.0	-0.007
15875	"ENSMUSG00000024997"	"Prdx3"	chr19	-	60873127	60873263	60871419	60871561	60874431	60874556	15875	1071,426,807	14,0,0	716,604,1675	0,0,0	275	139	0.763210023771	1.0	0.975,1.0,1.0	1.0,1.0,1.0	-0.008
15876	"ENSMUSG00000056531"	"Ccdc18"	chr5	+	108138913	108139072	108135972	108136144	108140858	108140965	15876	79,35,67	0,5,0	30,24,137	0,0,0	298	139	0.208133628286	0.516645984254	1.0,0.766,1.0	1.0,1.0,1.0	-0.078
15878	"ENSMUSG00000056531"	"Ccdc18"	chr5	+	108206594	108206738	108202064	108202181	108212093	108212297	15878	55,5,38	25,0,0	68,32,70	0,0,0	283	139	7.93340875722e-05	0.000719074384052	0.519,1.0,1.0	1.0,1.0,1.0	-0.16
15879	"ENSMUSG00000056531"	"Ccdc18"	chr5	+	108215986	108216124	108212093	108212297	108220697	108220898	15879	112,26,77	0,0,0	79,21,48	8,0,0	277	139	0.00235243056145	0.012077669071	1.0,1.0,1.0	0.832,1.0,1.0	0.056
15883	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126692752	126692804	126691927	126692659	126695424	126695639	15883	86,8,40	14,2,0	80,63,110	8,12,58	191	139	0.0332817520468	0.11487054701	0.817,0.744,1.0	0.879,0.793,0.58	0.103
15884	"ENSMUSG00000029722"	"Agfg2"	chr5	-	137660161	137660194	137655607	137655728	137661363	137661489	15884	17,16,11	53,29,51	22,5,14	93,58,86	172	139	0.0173341862208	0.0662611948895	0.206,0.308,0.148	0.16,0.065,0.116	0.107
15886	"ENSMUSG00000029722"	"Agfg2"	chr5	-	137663435	137663604	137655655	137655728	137664215	137664316	15886	66,28,57	0,10,0	84,50,101	0,0,0	308	139	0.00142158783029	0.00792660422987	1.0,0.558,1.0	1.0,1.0,1.0	-0.147
15888	"ENSMUSG00000094786"	"Gm14403"	chr2	+	177507242	177507303	177506908	177507035	177508453	177509471	15888	15,0,3	0,0,0	1,12,52	8,0,0	200	139	1	1.0	1.0,NA,1.0	0.08,1.0,1.0	0.307
15890	"ENSMUSG00000050377"	"Il31ra"	chr13	-	112547356	112547499	112546179	112546333	112549416	112549580	15890	17,4,0	4,0,0	8,0,0	2,0,0	282	139	1	1.0	0.677,1.0,NA	0.663,NA,NA	0.175
15893	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88521649	88521716	88521049	88521448	88521917	88521975	15893	341,76,220	0,0,0	223,94,405	0,2,0	206	139	1	1.0	1.0,1.0,1.0	1.0,0.969,1.0	0.01
15901	"ENSMUSG00000038807"	"Rap1gap2"	chr11	-	74438263	74438308	74437430	74437463	74441749	74441785	15901	2,3,0	5,0,6	18,0,0	0,0,0	184	139	1	1.0	0.232,1.0,0.0	1.0,NA,NA	-0.589
15902	"ENSMUSG00000021377"	"Dek"	chr13	-	47086424	47086493	47084774	47086079	47088024	47088173	15902	2361,532,1207	0,13,11	1417,1249,3552	0,3,0	208	139	0.477347382023	0.983740817341	1.0,0.965,0.987	1.0,0.996,1.0	-0.015
15903	"ENSMUSG00000021377"	"Dek"	chr13	-	47093117	47093213	47088476	47088615	47098154	47098337	15903	0,2,0	655,203,382	14,0,38	521,339,721	235	139	0.00185073741516	0.00989062917323	0.0,0.006,0.0	0.016,0.0,0.03	-0.013
15905	"ENSMUSG00000021377"	"Dek"	chr13	-	47101622	47101732	47100173	47100268	47101972	47102074	15905	1913,561,1246	0,0,0	1590,1112,1128	16,0,0	249	139	0.839333609695	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
15907	"ENSMUSG00000029108"	"Pcdh7"	chr5	+	57942166	57942262	57913155	57913348	58128974	58129454	15907	0,0,2	13,0,0	0,0,34	12,0,0	235	139	1	1.0	0.0,NA,1.0	0.0,NA,1.0	0.0
15908	"ENSMUSG00000029108"	"Pcdh7"	chr5	+	57942166	57942262	57913155	57913372	58128974	58129454	15908	0,0,4	24,0,4	2,0,41	0,8,0	235	139	1	1.0	0.0,NA,0.372	1.0,0.0,1.0	-0.481
