ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13116	"ENSMUSG00000058656.13"	"Samd12"	chr15	-	53719614	53719744	53658349	53658490	53860103	53860282	13116	72,44,43	0,0,0	58,65,181	0,18,0	279	149	0.000276184988972	0.0019997081817044	1.0,1.0,1.0	1.0,0.659,1.0	0.114
13117	"ENSMUSG00000058656.13"	"Samd12"	chr15	-	53719644	53719744	53658349	53658490	53860103	53860282	13117	55,20,14	0,0,0	60,15,145	0,18,0	249	149	0.00556785757745	0.02457867982561968	1.0,1.0,1.0	1.0,0.333,1.0	0.222
13118	"ENSMUSG00000032228.16"	"Tcf12"	chr9	-	71868998	71869070	71868071	71868278	71870073	71870147	13118	118,31,85	164,133,162	45,50,63	195,320,156	221	149	0.00171850196991	0.009132335624753867	0.327,0.136,0.261	0.135,0.095,0.214	0.093
13122	"ENSMUSG00000032228.16"	"Tcf12"	chr9	-	72000415	72000518	71942444	71944018	72015637	72015711	13122	380,156,233	0,0,0	439,414,274	0,6,0	252	149	1	1.0	1.0,1.0,1.0	1.0,0.976,1.0	0.008
13124	"ENSMUSG00000032228.16"	"Tcf12"	chr9	-	72006700	72006762	72000415	72000518	72015637	72015711	13124	63,13,51	237,102,166	36,67,35	297,298,258	211	149	0.01284548587	0.05001459463014362	0.158,0.083,0.178	0.079,0.137,0.087	0.039
13125	"ENSMUSG00000032228.16"	"Tcf12"	chr9	-	72006700	72006762	72000415	72000518	72109675	72109748	13125	16,7,16	4,10,0	18,6,35	0,0,0	211	149	5.26850717564e-06	7.680978979914541e-05	0.739,0.331,1.0	1.0,1.0,1.0	-0.31
13128	"ENSMUSG00000032228.16"	"Tcf12"	chr9	-	72015637	72015711	72000415	72000518	72109675	72109748	13128	393,162,246	4,10,0	441,412,331	0,0,0	223	149	0.0399895779452	0.13071325331128114	0.985,0.915,1.0	1.0,1.0,1.0	-0.033
13131	"ENSMUSG00000097392.4"	"Thoc2l"	chr5	+	104524116	104524148	104517422	104522724	104524258	104524425	13131	63,39,22	8,12,0	46,21,13	0,0,0	181	149	1.03233401194e-06	1.976374687864728e-05	0.866,0.728,1.0	1.0,1.0,1.0	-0.135
13135	"ENSMUSG00000027951.16"	"Adar"	chr3	+	89734841	89736273	89715021	89715150	89737989	89738173	13135	2875,1040,1558	4,7,0	1972,1903,2039	0,0,43	1581	149	0.00253798024414	0.012720640732973744	0.985,0.933,1.0	1.0,1.0,0.817	0.034
13137	"ENSMUSG00000023328.14"	"Ache"	chr5	+	137291478	137291963	137290008	137291101	137293167	137293337	13137	50,21,18	7,0,0	25,24,72	0,0,0	634	149	0.000889449409468	0.005238986868395639	0.627,1.0,1.0	1.0,1.0,1.0	-0.124
13138	"ENSMUSG00000023328.14"	"Ache"	chr5	+	137291742	137291963	137290011	137291101	137293167	137293337	13138	11,0,4	7,0,0	6,0,0	0,0,0	370	149	1	1.0	0.388,NA,1.0	1.0,NA,NA	-0.306
13140	"ENSMUSG00000021959.16"	"Lats2"	chr14	-	57724573	57724821	57702921	57703054	57733877	57734418	13140	0,0,2	140,30,77	7,0,0	63,55,66	397	149	0.966710881715	1.0	0.0,0.0,0.01	0.04,0.0,0.0	-0.01
13141	"ENSMUSG00000021959.16"	"Lats2"	chr14	-	57733877	57734418	57702921	57703054	57745889	57746105	13141	524,131,275	0,0,0	278,257,501	0,3,0	690	149	1	1.0	1.0,1.0,1.0	1.0,0.949,1.0	0.017
13142	"ENSMUSG00000031934.14"	"Panx1"	chr9	-	15010035	15010256	15007360	15008019	15021381	15021521	13142	314,240,193	1,0,14	287,331,276	0,45,0	370	149	0.266073244733	0.6217107422536392	0.992,1.0,0.847	1.0,0.748,1.0	0.03
13143	"ENSMUSG00000031934.14"	"Panx1"	chr9	-	15021381	15021521	15007360	15008019	15044856	15045478	13143	131,69,108	5,0,0	126,137,45	0,0,0	289	149	0.619369377873	1.0	0.931,1.0,1.0	1.0,1.0,1.0	-0.023
13146	"ENSMUSG00000054404.13"	"Slfn5"	chr11	+	82954716	82954782	82952101	82952195	82956262	82957290	13146	71,20,24	0,0,0	18,67,0	10,21,0	215	149	1	1.0	1.0,1.0,1.0	0.555,0.689,NA	0.378
13147	"ENSMUSG00000037936.15"	"Scarb1"	chr5	-	125281104	125281233	125277086	125277865	125283898	125284045	13147	425,65,227	12,9,0	278,141,274	2,12,0	278	149	0.27100574103	0.6308613377301558	0.95,0.795,1.0	0.987,0.863,1.0	-0.035
13148	"ENSMUSG00000031916.17"	"Cog8"	chr8	-	107050141	107050310	107046288	107049130	107052212	107053040	13148	289,102,135	10,0,0	169,213,178	0,0,0	318	149	0.0294335493611	0.10098385483392706	0.931,1.0,1.0	1.0,1.0,1.0	-0.023
13149	"ENSMUSG00000031916.17"	"Cog8"	chr8	-	107054021	107054229	107052212	107053040	107056260	107056684	13149	285,129,245	0,19,0	296,310,326	0,0,0	357	149	4.42703089788e-05	0.00043406957266637497	1.0,0.739,1.0	1.0,1.0,1.0	-0.087
13151	"ENSMUSG00000053581.13"	"Zfand2a"	chr5	-	139478466	139478598	139474852	139475004	139481965	139482060	13151	172,30,70	0,4,0	130,89,106	0,0,0	281	149	0.580816992749	1.0	1.0,0.799,1.0	1.0,1.0,1.0	-0.067
13152	"ENSMUSG00000026239.14"	"Pde6d"	chr1	-	86545701	86545807	86542993	86543583	86546656	86546782	13152	285,132,171	3,0,0	95,114,390	2,5,0	255	149	0.691180344843	1.0	0.982,1.0,1.0	0.965,0.93,1.0	0.029
13157	"ENSMUSG00000097993.7"	"Ptprv"	chr1	-	135128036	135128113	135127015	135127082	135128653	135128721	13157	3,11,10	0,0,0	0,0,0	0,0,47	226	149	1	1.0	1.0,1.0,1.0	NA,NA,0.0	1.0
13158	"ENSMUSG00000097993.7"	"Ptprv"	chr1	-	135128036	135128113	135127015	135127082	135129116	135129750	13158	0,9,10	0,0,0	0,6,0	7,0,0	226	149	1	1.0	NA,1.0,1.0	0.0,1.0,NA	0.5
13159	"ENSMUSG00000097993.7"	"Ptprv"	chr1	-	135128653	135128721	135127015	135127082	135129116	135129750	13159	1,0,0	0,0,0	0,8,96	7,0,0	217	149	1	1.0	1.0,NA,NA	0.0,1.0,1.0	0.333
13160	"ENSMUSG00000097993.7"	"Ptprv"	chr1	-	135128653	135128721	135128036	135128113	135129116	135129750	13160	4,2,0	0,0,0	0,8,49	0,12,0	217	149	1	1.0	1.0,1.0,NA	NA,0.314,1.0	0.343
13165	"ENSMUSG00000062580.9"	"Timm17a"	chr1	-	135304429	135304540	135295212	135302003	135306088	135306217	13165	450,144,222	0,0,6	289,222,372	0,0,0	260	149	0.878870436565	1.0	1.0,1.0,0.955	1.0,1.0,1.0	-0.015
13166	"ENSMUSG00000029730.16"	"Mcm7"	chr5	-	138165909	138166078	138165051	138165161	138166682	138166766	13166	2269,810,1265	0,0,0	1935,1380,2336	0,0,31	318	149	0.431042795763	0.9078167402869707	1.0,1.0,1.0	1.0,1.0,0.972	0.009
13168	"ENSMUSG00000063894.15"	"Zkscan8"	chr13	-	21521785	21521909	21513221	21520962	21522223	21522315	13168	85,27,13	47,0,14	59,74,120	27,0,75	273	149	0.629452859388	1.0	0.497,1.0,0.336	0.544,1.0,0.466	-0.059
13169	"ENSMUSG00000063894.15"	"Zkscan8"	chr13	-	21522223	21522315	21513221	21520962	21525137	21525306	13169	109,11,70	11,3,0	57,31,130	14,0,0	241	149	0.691755648916	1.0	0.86,0.694,1.0	0.716,1.0,1.0	-0.054
13170	"ENSMUSG00000062234.14"	"Gak"	chr5	-	108582113	108582284	108580078	108581029	108582669	108583149	13170	508,199,341	0,0,0	549,284,317	0,3,0	320	149	1	1.0	1.0,1.0,1.0	1.0,0.978,1.0	0.007
13171	"ENSMUSG00000062234.14"	"Gak"	chr5	-	108584231	108584378	108582669	108583149	108585340	108585534	13171	451,156,202	0,4,25	285,212,540	24,27,12	296	149	0.0341512334962	0.11416047170571081	1.0,0.952,0.803	0.857,0.798,0.958	0.047
13172	"ENSMUSG00000062234.14"	"Gak"	chr5	-	108591103	108591224	108585340	108585534	108591649	108591767	13172	215,93,58	0,0,0	138,160,79	0,0,19	270	149	9.73128222159e-05	0.0008374933525400184	1.0,1.0,1.0	1.0,1.0,0.696	0.101
13173	"ENSMUSG00000062234.14"	"Gak"	chr5	-	108591144	108591224	108585340	108585534	108591649	108591671	13173	486,184,228	0,0,0	459,400,471	0,0,19	229	149	0.0386476381158	0.12687840348879093	1.0,1.0,1.0	1.0,1.0,0.942	0.019
13174	"ENSMUSG00000062234.14"	"Gak"	chr5	-	108596754	108596888	108592197	108592392	108597860	108597983	13174	553,269,404	11,0,2	536,458,834	0,0,0	283	149	0.232116964115	0.5586244682153273	0.964,1.0,0.991	1.0,1.0,1.0	-0.015
13175	"ENSMUSG00000062234.14"	"Gak"	chr5	-	108616908	108617051	108613512	108613638	108623259	108623374	13175	638,300,439	12,0,0	504,536,621	15,0,0	292	149	0.83595908974	1.0	0.964,1.0,1.0	0.945,1.0,1.0	0.006
13185	"ENSMUSG00000033793.12"	"Atp6v1h"	chr1	+	5101069	5101123	5098028	5098133	5117389	5117487	13185	259,89,320	0,0,0	315,197,287	0,13,0	203	149	0.134191787345	0.36077315608211813	1.0,1.0,1.0	1.0,0.918,1.0	0.027
13188	"ENSMUSG00000031246.14"	"Sh3bgrl"	chrX	+	109129300	109129410	109095508	109095637	109149914	109150100	13188	8,0,0	668,261,297	8,0,0	502,378,607	259	149	1	1.0	0.007,0.0,0.0	0.009,0.0,0.0	-0.001
13191	"ENSMUSG00000056536.14"	"Pign"	chr1	-	105566147	105566250	105557987	105558090	105579921	105580030	13191	206,97,47	0,0,8	67,165,158	0,0,0	252	149	0.0498813232877	0.1576027166288548	1.0,1.0,0.776	1.0,1.0,1.0	-0.075
13192	"ENSMUSG00000056536.14"	"Pign"	chr1	-	105579921	105580030	105566147	105566250	105584988	105585097	13192	173,88,39	4,0,0	56,76,174	12,19,0	258	149	3.06583434895e-06	4.865240959459592e-05	0.962,1.0,1.0	0.729,0.698,1.0	0.178
13193	"ENSMUSG00000056536.14"	"Pign"	chr1	-	105658886	105659006	105657601	105657850	105659292	105659366	13193	168,53,79	85,48,29	56,56,235	34,34,44	269	149	0.313660115287	0.7075986302232168	0.523,0.379,0.601	0.477,0.477,0.747	-0.066
13194	"ENSMUSG00000056536.14"	"Pign"	chr1	-	105658915	105659006	105657601	105657850	105659292	105659366	13194	53,26,26	85,48,29	38,7,52	34,34,44	240	149	0.775934302126	1.0	0.279,0.252,0.358	0.41,0.113,0.423	-0.019
13202	"ENSMUSG00000079109.11"	"Pms2"	chr5	+	143922015	143922100	143919508	143919608	143923476	143923632	13202	112,115,150	7,0,0	164,169,123	0,0,0	234	149	0.376143697916	0.8191314452390128	0.911,1.0,1.0	1.0,1.0,1.0	-0.03
13203	"ENSMUSG00000079109.11"	"Pms2"	chr5	+	143922024	143922100	143919578	143919608	143923476	143923632	13203	25,36,51	7,0,0	59,62,46	0,0,0	225	149	0.0123975131246	0.04848157604020339	0.703,1.0,1.0	1.0,1.0,1.0	-0.099
13205	"ENSMUSG00000056394.17"	"Lig1"	chr7	+	13306212	13306295	13305909	13306055	13307518	13307671	13205	892,320,555	0,0,26	848,409,1575	0,0,0	232	149	0.00468464601282	0.021108197434480266	1.0,1.0,0.932	1.0,1.0,1.0	-0.023
13208	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118506939	118507017	118505481	118505541	118508814	118508982	13208	251,115,204	0,0,0	311,234,344	0,14,0	227	149	0.0682353724515	0.2054188912506545	1.0,1.0,1.0	1.0,0.916,1.0	0.028
13209	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118512174	118512222	118510205	118510376	118521826	118521934	13209	79,74,41	92,28,87	7,26,22	144,88,62	197	149	9.70299792669e-06	0.0001265939236369037	0.394,0.667,0.263	0.035,0.183,0.212	0.298
13213	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118531977	118532085	118525296	118525455	118539265	118539369	13213	0,4,0	241,31,165	0,0,0	159,174,134	257	149	1	1.0	0.0,0.07,0.0	0.0,0.0,0.0	0.023
13216	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118541674	118541698	118539265	118539369	118543101	118543346	13216	58,0,17	180,17,102	9,14,98	117,174,130	173	149	0.81613891317	1.0	0.217,0.0,0.126	0.062,0.065,0.394	-0.059
13217	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118541674	118541698	118539265	118539369	118543104	118543346	13217	14,0,10	1,0,0	0,1,0	0,0,0	173	149	1	1.0	0.923,NA,1.0	NA,1.0,NA	-0.038
13218	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118546880	118546949	118545392	118545456	118547655	118547658	13218	30,0,23	131,46,48	0,0,0	78,107,186	218	149	2.00950367457e-14	4.3241839738513645e-12	0.135,0.0,0.247	0.0,0.0,0.0	0.127
13220	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118552012	118552156	118551086	118551165	118559985	118560129	13220	353,129,216	4,0,0	378,335,400	0,0,0	293	149	1	1.0	0.978,1.0,1.0	1.0,1.0,1.0	-0.007
13221	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118555284	118555386	118552012	118552156	118559985	118560129	13221	0,0,0	179,44,79	18,0,0	213,125,280	251	149	0.230513225409	0.5553445208054711	0.0,0.0,0.0	0.048,0.0,0.0	-0.016
13223	"ENSMUSG00000074749.10"	"Kiz"	chr2	+	146870765	146870846	146863706	146863869	146889020	146889666	13223	106,43,111	0,8,11	58,43,150	8,27,0	230	149	0.338811928455	0.7544268368288143	1.0,0.777,0.867	0.824,0.508,1.0	0.104
13224	"ENSMUSG00000074749.10"	"Kiz"	chr2	+	146935802	146935884	146890980	146891284	146942009	146942175	13224	185,28,63	0,0,4	42,121,59	1,0,0	231	149	0.808002913076	1.0	1.0,1.0,0.91	0.964,1.0,1.0	-0.018
13226	"ENSMUSG00000041733.10"	"Coq5"	chr5	+	115294826	115294915	115290933	115291040	115295665	115295777	13226	191,93,132	3,0,14	181,198,178	0,0,0	238	149	1.11025098273e-05	0.00014075679976653158	0.976,1.0,0.855	1.0,1.0,1.0	-0.056
13227	"ENSMUSG00000038604.9"	"Ripor1"	chr8	+	105614398	105614525	105605254	105605350	105614640	105614793	13227	917,223,725	4,0,12	651,420,1592	1,3,28	276	149	0.227295963794	0.5491511316873302	0.992,1.0,0.97	0.997,0.987,0.968	0.003
13228	"ENSMUSG00000038604.9"	"Ripor1"	chr8	+	105616127	105616171	105615978	105616042	105616257	105616383	13228	724,233,520	0,4,0	734,417,1058	6,0,0	193	149	1	1.0	1.0,0.978,1.0	0.99,1.0,1.0	-0.004
13230	"ENSMUSG00000002319.16"	"Ipo4"	chr14	-	55630294	55630415	55629977	55630089	55630597	55630660	13230	402,72,267	8,0,0	363,262,541	0,0,0	270	149	0.827171113381	1.0	0.965,1.0,1.0	1.0,1.0,1.0	-0.012
13231	"ENSMUSG00000002319.16"	"Ipo4"	chr14	-	55634279	55634409	55634014	55634194	55635004	55635046	13231	300,164,212	0,0,0	363,438,380	0,0,8	279	149	0.84491554255	1.0	1.0,1.0,1.0	1.0,1.0,0.962	0.013
13232	"ENSMUSG00000009566.12"	"Fpgs"	chr2	-	32686553	32686643	32685718	32685869	32686737	32686885	13232	145,94,130	0,7,0	204,137,102	0,0,0	239	149	0.313344670723	0.7069858298334261	1.0,0.893,1.0	1.0,1.0,1.0	-0.036
13234	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	24978125	24978221	24976072	24976217	24980033	24980102	13234	0,4,0	0,0,31	22,12,22	14,0,0	245	149	1	1.0	NA,1.0,0.0	0.489,1.0,1.0	-0.33
13235	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	24978125	24978221	24976100	24976313	24980033	24980102	13235	0,4,0	100,27,37	0,22,0	100,56,53	245	149	0.00150068977453	0.008116666268226096	0.0,0.083,0.0	0.0,0.193,0.0	-0.037
13236	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	24979831	24979897	24976087	24976313	24980033	24980108	13236	0,0,0	100,27,37	8,0,0	100,56,53	215	149	0.332700561649	0.7434857884870135	0.0,0.0,0.0	0.053,0.0,0.0	-0.018
13237	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	25038836	25038900	25029506	25029656	25039602	25039771	13237	247,56,82	10,11,2	173,185,298	20,0,0	213	149	0.0462538247664	0.14790776261242908	0.945,0.781,0.966	0.858,1.0,1.0	-0.055
13238	"ENSMUSG00000036833.16"	"Pnpla7"	chr2	+	25052307	25052418	25052031	25052184	25052552	25052637	13238	336,85,217	7,0,0	296,142,371	0,0,0	260	149	0.638161125793	1.0	0.965,1.0,1.0	1.0,1.0,1.0	-0.012
13241	"ENSMUSG00000002608.8"	"Ccdc97"	chr7	-	25715734	25716187	25714750	25715020	25718917	25719003	13241	794,320,632	0,0,0	655,485,806	3,0,0	602	149	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
13242	"ENSMUSG00000002608.8"	"Ccdc97"	chr7	-	25716636	25716814	25716140	25716187	25718917	25719055	13242	11,32,0	169,98,136	1,9,0	200,128,275	327	149	7.74315190855e-08	2.3445915319341175e-06	0.029,0.13,0.0	0.002,0.031,0.0	0.042
13243	"ENSMUSG00000002608.8"	"Ccdc97"	chr7	-	25716853	25716999	25715734	25716187	25718917	25719045	13243	56,15,65	169,98,136	39,77,49	200,128,275	295	149	0.497610705434	1.0	0.143,0.072,0.194	0.09,0.233,0.083	0.001
13246	"ENSMUSG00000002608.8"	"Ccdc97"	chr7	-	25718144	25718279	25716905	25716999	25718917	25719006	13246	0,0,0	38,7,20	6,0,0	18,17,25	284	149	0.163522994499	0.4221880672243419	0.0,0.0,0.0	0.149,0.0,0.0	-0.05
13247	"ENSMUSG00000028076.12"	"Cd1d1"	chr3	-	86998071	86998350	86997337	86997616	86998632	86998905	13247	445,200,242	0,0,1	235,262,459	0,18,0	428	149	0.000133308255486	0.0010886072742453585	1.0,1.0,0.988	1.0,0.835,1.0	0.051
13259	"ENSMUSG00000024542.9"	"Cep192"	chr18	+	67804365	67804494	67802988	67803156	67807256	67807405	13259	287,97,97	0,2,16	165,133,284	0,0,0	278	149	8.16282569127e-06	0.00011033487758074248	1.0,0.963,0.765	1.0,1.0,1.0	-0.091
13260	"ENSMUSG00000024542.9"	"Cep192"	chr18	+	67807256	67807405	67804365	67804494	67810075	67810128	13260	232,45,187	0,0,12	335,214,438	0,0,0	298	149	0.00162589829377	0.008717731748556157	1.0,1.0,0.886	1.0,1.0,1.0	-0.038
13261	"ENSMUSG00000024542.9"	"Cep192"	chr18	+	67823274	67823339	67820288	67820432	67824581	67824791	13261	346,36,185	0,0,0	215,171,118	18,0,0	214	149	5.90308458946e-05	0.0005564829567131714	1.0,1.0,1.0	0.893,1.0,1.0	0.036
13262	"ENSMUSG00000024542.9"	"Cep192"	chr18	+	67868440	67868546	67866430	67866554	67869329	67869537	13262	260,122,149	0,0,0	293,116,278	0,0,9	255	149	0.420238594111	0.8911153702938562	1.0,1.0,1.0	1.0,1.0,0.948	0.017
13263	"ENSMUSG00000024542.9"	"Cep192"	chr18	+	67877955	67878075	67871461	67871557	67878538	67878660	13263	295,117,223	0,0,0	347,283,132	2,0,0	269	149	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
13264	"ENSMUSG00000038507.6"	"Parp12"	chr6	-	39096535	39096677	39093627	39093724	39100248	39100444	13264	259,65,196	0,0,0	265,115,262	0,0,32	291	149	8.33109770171e-07	1.664054279800714e-05	1.0,1.0,1.0	1.0,1.0,0.807	0.064
13267	"ENSMUSG00000043872.14"	"Zmym1"	chr4	-	127058792	127059031	127054207	127054382	127059509	127059659	13267	187,57,71	0,0,0	123,86,133	12,0,0	388	149	0.000185921309785	0.0014414559968112192	1.0,1.0,1.0	0.797,1.0,1.0	0.068
13268	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148183045	148183208	148181887	148181970	148188032	148188100	13268	422,211,316	0,0,0	293,396,142	14,0,0	312	149	0.00612958159492	0.026686085071598024	1.0,1.0,1.0	0.909,1.0,1.0	0.03
13270	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148190829	148190885	148189485	148189584	148195194	148195258	13270	213,78,138	0,0,0	131,125,145	0,5,0	205	149	0.725772446939	1.0	1.0,1.0,1.0	1.0,0.948,1.0	0.017
13271	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148190829	148190885	148189485	148189584	148195198	148195241	13271	117,27,50	7,0,0	63,114,22	0,0,0	205	149	0.106400477472	0.29791764502439416	0.924,1.0,1.0	1.0,1.0,1.0	-0.025
13272	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148190918	148191023	148189499	148189584	148195194	148195290	13272	0,0,6	0,0,0	0,0,0	0,5,0	254	149	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
13274	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148201415	148201486	148198957	148199396	148202495	148202542	13274	495,136,145	0,0,6	225,382,185	8,0,0	220	149	0.661012523392	1.0	1.0,1.0,0.942	0.95,1.0,1.0	-0.003
13276	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148206099	148206210	148204775	148204884	148206532	148206675	13276	15,5,0	217,138,119	8,0,0	78,121,123	260	149	0.111729750809	0.3105763775932571	0.038,0.02,0.0	0.056,0.0,0.0	0.001
13277	"ENSMUSG00000097303.2"	"3110083C13Rik"	chr14	+	58002309	58002419	57999383	57999462	58002979	58003697	13277	0,0,0	6,5,17	7,0,0	17,0,0	259	149	1	1.0	0.0,0.0,0.0	0.192,NA,NA	-0.192
13279	"ENSMUSG00000029635.15"	"Cdk8"	chr5	+	146292623	146292767	146286107	146286239	146295162	146295232	13279	196,33,130	6,2,23	166,22,53	21,59,0	293	149	0.298577404917	0.6802287885312625	0.943,0.894,0.742	0.801,0.159,1.0	0.206
13280	"ENSMUSG00000029635.15"	"Cdk8"	chr5	+	146292638	146292767	146286107	146286239	146295162	146295232	13280	76,21,64	6,2,23	91,0,14	21,59,0	278	149	0.0841951196285	0.24492159979891157	0.872,0.849,0.599	0.699,0.0,1.0	0.207
13281	"ENSMUSG00000029635.15"	"Cdk8"	chr5	+	146295162	146295232	146286107	146286239	146296358	146296431	13281	43,8,47	0,0,0	65,124,70	0,12,0	219	149	0.00101082715193	0.005834670745707536	1.0,1.0,1.0	1.0,0.875,1.0	0.042
13283	"ENSMUSG00000026942.13"	"Traf2"	chr2	-	25537070	25537149	25536675	25536774	25538865	25539084	13283	225,57,60	0,0,8	85,73,117	0,0,0	228	149	0.0829353368927	0.24185861628932617	1.0,1.0,0.831	1.0,1.0,1.0	-0.056
13284	"ENSMUSG00000036155.13"	"Mgat5"	chr1	+	127249789	127249839	127205017	127205427	127306633	127307016	13284	176,108,115	21,10,29	163,65,392	5,2,53	199	149	0.0243111784657	0.08600572320428151	0.863,0.89,0.748	0.961,0.961,0.847	-0.089
13285	"ENSMUSG00000036155.13"	"Mgat5"	chr1	+	127249789	127249839	127205017	127205427	127306636	127307016	13285	83,55,75	0,12,0	88,37,199	4,0,0	199	149	0.00404159648219	0.018652366493012416	1.0,0.774,1.0	0.943,1.0,1.0	-0.056
13286	"ENSMUSG00000036155.13"	"Mgat5"	chr1	+	127397506	127397640	127390743	127390878	127412126	127412260	13286	724,338,456	0,0,0	557,310,549	4,0,0	283	149	1	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004
13287	"ENSMUSG00000028800.15"	"Hdac1"	chr4	-	129528926	129529044	129524245	129524320	129534613	129534726	13287	1282,433,877	0,38,0	1016,1094,1678	0,0,0	267	149	2.45968003206e-05	0.00027208208387536904	1.0,0.864,1.0	1.0,1.0,1.0	-0.045
13289	"ENSMUSG00000001999.15"	"Blvra"	chr2	+	127078929	127079077	127070678	127070730	127080529	127080658	13289	0,0,0	6,14,32	0,0,11	14,0,37	297	149	1	1.0	0.0,0.0,0.0	0.0,NA,0.13	-0.065
13290	"ENSMUSG00000001999.15"	"Blvra"	chr2	+	127082931	127083050	127080529	127080658	127085962	127086082	13290	208,148,138	0,0,20	88,168,246	0,0,0	268	149	1.88332901107e-05	0.00021710747792613377	1.0,1.0,0.793	1.0,1.0,1.0	-0.069
13291	"ENSMUSG00000020687.13"	"Cdc27"	chr11	-	104515371	104515580	104512900	104513018	104517375	104517528	13291	787,372,481	0,24,0	559,423,653	0,0,0	358	149	9.42225251449e-05	0.0008158032904042602	1.0,0.866,1.0	1.0,1.0,1.0	-0.045
13292	"ENSMUSG00000020687.13"	"Cdc27"	chr11	-	104517375	104517528	104512900	104513018	104520663	104520836	13292	213,134,150	0,0,0	282,164,211	17,0,0	302	149	0.000166412407748	0.0013090147297836804	1.0,1.0,1.0	0.891,1.0,1.0	0.036
13293	"ENSMUSG00000020687.13"	"Cdc27"	chr11	-	104521380	104521588	104520663	104520836	104522722	104522822	13293	727,186,389	0,0,12	547,340,635	0,0,0	357	149	0.185050996479	0.46686541068853854	1.0,1.0,0.931	1.0,1.0,1.0	-0.023
13294	"ENSMUSG00000020687.13"	"Cdc27"	chr11	-	104529340	104529438	104528577	104528732	104531729	104531855	13294	369,172,321	3,0,0	349,364,277	3,0,0	247	149	1	1.0	0.987,1.0,1.0	0.986,1.0,1.0	0.0
13295	"ENSMUSG00000020687.13"	"Cdc27"	chr11	-	104536594	104536670	104534737	104534885	104550362	104550392	13295	648,258,383	2,0,0	506,423,557	0,12,0	225	149	0.734287282615	1.0	0.995,1.0,1.0	1.0,0.959,1.0	0.012
13296	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053546	57053662	57053240	57053348	57053783	57053955	13296	220,78,107	0,1,0	135,128,149	0,0,0	265	149	1	1.0	1.0,0.978,1.0	1.0,1.0,1.0	-0.007
13297	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053546	57053699	57053240	57053348	57053783	57053829	13297	381,148,221	0,1,0	307,303,275	0,0,0	302	149	1	1.0	1.0,0.986,1.0	1.0,1.0,1.0	-0.005
13298	"ENSMUSG00000059897.5"	"Zfp930"	chr8	+	69226671	69226729	69226342	69226469	69227842	69228980	13298	92,38,31	18,0,18	66,24,9	0,0,43	207	149	0.316199193892	0.711734838245884	0.786,1.0,0.554	1.0,1.0,0.131	0.07
13299	"ENSMUSG00000026199.17"	"Ankzf1"	chr1	+	75194177	75194284	75192159	75192677	75194840	75194943	13299	81,47,54	0,0,0	115,67,39	2,0,0	256	149	1	1.0	1.0,1.0,1.0	0.971,1.0,1.0	0.01
13300	"ENSMUSG00000026199.17"	"Ankzf1"	chr1	+	75195800	75196381	75195062	75195712	75196513	75196669	13300	101,138,66	0,0,0	104,42,63	9,0,0	730	149	0.000159995442282	0.0012686846573849303	1.0,1.0,1.0	0.702,1.0,1.0	0.099
13301	"ENSMUSG00000030051.10"	"Aplf"	chr6	-	87658432	87658565	87653707	87653892	87663684	87663715	13301	36,2,48	0,0,0	79,15,35	8,0,0	282	149	0.00183476741618	0.00966742126337872	1.0,1.0,1.0	0.839,1.0,1.0	0.054
13302	"ENSMUSG00000030051.10"	"Aplf"	chr6	-	87658840	87658988	87658432	87658565	87663684	87663715	13302	139,32,246	0,0,4	124,78,67	0,0,0	297	149	0.876086884712	1.0	1.0,1.0,0.969	1.0,1.0,1.0	-0.01
